"x"
40.709469
40.33511
39.743092
40.248047
41.432064
41.083832
40.570168
40.361221
40.012978
39.5951
40.256748
40.387348
39.978146
41.031593
41.075115
40.927109
37.139984
35.860199
36.574093
35.172417
35.938549
36.21714
36.426086
36.957153
36.922333
36.878803
37.087757
36.896214
37.514343
38.193424
38.210949
38.16711
38.140812
38.456463
38.710728
38.658127
38.570438
38.631809
38.447678
38.473995
37.947914
37.755024
37.798859
37.141254
37.570885
36.851921
36.808067
35.966347
36.281994
36.439823
36.562569
37.264011
37.079884
37.597191
37.579659
37.614731
36.352135
36.132938
35.922508
35.913738
35.650696
35.7033
35.326283
36.431042
36.413521
36.317066
36.369671
36.580101
36.615173
36.518734
37.053581
36.9659
36.492424
37.623501
37.386761
37.693645
38.000511
41.972424
42.112705
43.103504
43.015823
42.647556
42.6651
42.296844
41.735683
40.578308
40.94656
41.867207
41.534019
41.516491
41.761993
42.717701
42.349453
42.095177
41.989273
41.989273
41.848068
41.389179
41.115597
42.015755
41.874554
41.353874
41.680397
41.406834
41.345058
40.912621
40.718479
40.356659
40.286049
41.133255
40.983238
40.568443
40.136028
40.444908
40.568443
41.230331
40.68317
40.797905
40.515511
40.277241
40.286049
39.941872
39.15646
38.962307
39.22707
39.182941
39.174103
39.094673
39.041733
39.28883
39.368256
40.188984
40.259571
40.383125
41.177372
41.142082
41.406834
41.724533
40.188984
40.691998
40.541977
40.021301
40.012493
40.850849
41.371536
41.212677
41.309746
41.953964
41.989273
41.142082
41.247986
41.76865
40.95676
41.247986
41.239159
41.477421
41.75983
41.990795
41.404503
40.5606
38.259865
37.025089
35.950237
37.940056
38.997166
39.023811
38.659592
37.149456
38.517471
38.64183
37.851219
38.988274
38.259865
38.455288
38.624062
38.233196
39.068226
39.352474
39.308067
38.624062
39.183708
38.997166
38.970505
39.006046
39.032684
38.455288
38.588539
39.316948
39.627861
40.480652
41.422272
41.528866
41.573277
42.150688
41.848656
41.75095
41.653217
41.466686
41.759827
42.203972
42.301704
42.434956
41.928616
42.665913
46.965366
48.191257
47.69379
47.951401
47.400642
46.761059
47.294056
48.102432
48.324505
48.306732
48.786427
48.111305
47.533894
47.65826
47.365112
46.938709
47.764858
47.371368
48.158348
48.238834
48.462425
48.462425
48.516087
48.015255
48.229897
48.605507
49.383549
49.374615
48.471363
50.000622
49.911201
49.893307
49.168919
49.428261
48.346153
49.312019
49.365681
50.197369
49.812817
48.408756
49.034767
49.499805
49.920135
49.785984
50.036388
50.572968
50.358334
49.616077
49.00795
49.231522
48.337215
46.655922
46.799007
46.772179
47.20145
46.181938
47.496571
45.600636
45.216095
45.421787
45.144535
46.763241
46.316078
46.655922
45.806324
46.557549
49.267292
48.92746
47.398201
46.646973
46.50388
44.858372
44.187634
44.071365
44.455929
44.438042
45.162434
46.018108
47.216091
47.008926
46.675652
47.423244
46.099182
46.261311
46.927856
46.207275
45.828964
47.360195
47.693478
47.15303
46.864803
45.964069
46.522526
47.594379
46.882828
47.801563
47.891617
48.269939
48.954491
49.233707
48.179863
48.51313
48.702286
48.612213
48.828384
48.224892
49.278755
49.584999
49.747131
50.053387
49.927269
49.143646
49.648048
49.053562
49.017544
48.918461
49.224712
49.855209
49.86422
50.125435
50.855019
50.791977
50.071377
50.242523
46.639622
46.936863
46.333374
45.883015
44.946255
44.919231
45.585766
44.838169
44.919231
44.982288
45.387619
45.099377
45.955055
45.982086
46.39642
46.009113
46.684662
45.813919
46.086021
45.641575
45.913681
45.378551
46.793507
47.274227
47.065605
47.455631
48.072411
47.936352
47.600758
46.974907
47.283295
47.256092
47.20166
46.820713
46.693737
45.478302
45.197144
45.070152
45.705078
45.469246
45.414818
46.430679
46.249283
47.083755
45.197144
43.927284
44.843395
45.841125
46.412544
46.403481
46.412544
46.603024
46.603024
47.437492
47.700531
48.262878
48.534988
48.74361
48.707325
48.943153
48.154045
50.711857
50.61208
51.31049
51.455605
51.482822
50.96582
50.983963
51.410263
51.319565
51.319565
51.673309
52.054253
52.571259
52.661964
52.788948
52.625683
52.879639
52.553116
52.716389
52.424332
52.533855
52.570354
52.588608
52.634243
52.835033
52.889786
53.090584
52.962807
53.026691
52.835033
52.442574
52.56123
52.634243
52.579487
52.625111
52.415207
51.301731
52.068378
51.593788
51.347363
52.196152
52.250916
51.958855
51.849342
52.716381
52.771145
52.415207
51.931469
52.889786
52.962807
52.387821
52.570354
52.406063
52.241791
52.606861
52.698139
52.752892
52.971931
52.196152
52.123138
51.94973
52.406063
52.223534
52.625111
52.506462
52.250916
54.450478
55.67347
55.664345
55.335777
54.852058
54.642143
54.687763
54.578255
54.240562
54.039768
53.583431
55.144108
