"Date","UNH.Open","UNH.High","UNH.Low","UNH.Close","UNH.Volume","UNH.Adjusted","dn","mavg","up"
2018-08-22,261.950012,261.950012,260.25,260.73999,2148500,243.137772,252.628747460166,258.868165833333,265.1075842065
2018-08-23,261.019989,262.559998,259.559998,261.420013,1603500,243.771957,252.835059275081,259.082666016667,265.330272758252
2018-08-24,261.75,264.779999,261.75,264.279999,2238600,246.438812,253.030486629207,259.443999233333,265.857511837459
2018-08-27,265,267.450012,264.420013,267.079987,2614000,249.049805,253.355102110983,260.0291659,266.703229689016
2018-08-28,268.540009,269.140015,267.329987,268.51001,2603900,250.383286,253.806324524512,260.757666033333,267.709007542155
2018-08-29,268.390015,269.320007,267.25,269,2880600,250.840118,254.449418161393,261.479166166667,268.50891417194
2018-08-30,269.459991,270.170013,268.109985,268.390015,2976300,250.271317,255.130371655502,262.180166866667,269.229962077831
2018-08-31,268.279999,269.209991,267.200012,268.459991,2961500,250.33667,255.778988223136,262.776666733333,269.77434524353
2018-09-04,268,269.410004,266.570007,268.51001,2097300,250.383286,256.589508858716,263.355333416667,270.121157974617
2018-09-05,268.559998,268.799988,266.929993,267.640015,2230600,249.571976,257.315437148362,263.851166766667,270.386896384971
2018-09-06,267.600006,270.019989,266.940002,269.649994,2556100,252.294693,257.914673268013,264.357499666667,270.80032606532
2018-09-07,269.640015,271.160004,267.51001,268.279999,2958000,251.012833,258.15810856968,264.7413335,271.32455843032
2018-09-10,266.779999,266.799988,258.75,259.730011,4146200,243.013168,258.395058746931,264.813167316667,271.231275886403
2018-09-11,257.920013,261.420013,257.480011,261.040009,2283300,244.238846,258.16821813337,264.749501533333,271.330784933297
2018-09-12,261.119995,264.48999,260.850006,262.670013,2236300,245.763962,258.145517830371,264.739168266667,271.332818702962
2018-09-13,264.160004,265.690002,263.420013,265.48999,2734500,248.402435,258.595908874422,264.941001866667,271.286094858911
2018-09-14,265.399994,266.649994,263.279999,265.309998,2084600,248.234039,258.790488001262,265.056668083333,271.322848165405
2018-09-17,266.5,266.660004,263.410004,263.869995,1940400,246.886688,258.973996445617,265.15266825,271.331340054383
2018-09-18,262.929993,264.089996,262,263.290009,3557000,246.343979,259.055124597257,265.184668483333,271.31421236941
2018-09-19,264.470001,265.609985,263.160004,265.329987,2274300,248.252762,259.419432033506,265.337334716667,271.255237399827
2018-09-20,266.079987,267.940002,266.059998,266.390015,2095000,249.244507,260.032464877976,265.628168266667,271.223871655357
2018-09-21,266.100006,267.839996,265.850006,266.670013,5671600,249.506516,260.682725178135,265.9085017,271.134278221865
2018-09-24,267.01001,269.529999,266.670013,267.359985,2699800,250.152069,260.942022279162,266.121001683333,271.299981087504
2018-09-25,267.299988,267.329987,263.029999,263.51001,3789700,246.549911,260.817704725147,266.03633475,271.254964774853
2018-09-26,264.5,265.48999,262.450012,262.910004,2238000,245.988495,260.591795658341,265.80083465,271.009873641659
2018-09-27,263,265.410004,262.929993,264.649994,2761400,247.616455,260.501126788906,265.591167716667,270.681208644427
2018-09-28,264.380005,266.190002,263.850006,266.040009,2875100,248.917068,260.554818987909,265.414667783333,270.274516578758
2018-10-01,267.25,270.019989,267.019989,269.100006,3314500,251.780121,260.522682005465,265.435834283333,270.348986561202
2018-10-02,269,271.440002,267.5,270.630005,2777300,253.211594,260.369647413217,265.520500716667,270.671354020116
2018-10-03,272,272.070007,269.769989,270.899994,3002200,253.464279,260.089169174671,265.676667283333,271.264165391995
2018-10-04,271,271.619995,267.309998,268.320007,2186600,251.050308,260.074733526881,265.6873342,271.299934873119
2018-10-05,268.649994,271,267.950012,269.200012,2045700,251.873764,260.045263007765,265.707334383333,271.369405758902
2018-10-08,268.839996,269.649994,265.649994,269.01001,1865000,251.695862,260.575781476574,266.024501033333,271.473220590093
2018-10-09,269.190002,271.959991,268.470001,270.109985,2510100,252.725098,261.555082638843,266.5345001,271.513917561157
2018-10-10,270.600006,271.420013,262.519989,263.079987,4267300,246.147568,262.008572563695,266.684666433333,271.360760302972
2018-10-11,262,264.399994,255.779999,257.119995,4558500,240.571152,260.70618954274,266.396332816667,272.086476090593
2018-10-12,259.700012,261.390015,256.859985,259.609985,4006300,242.900879,259.640984344971,266.10666605,272.572347755029
2018-10-15,260.130005,262.440002,259.309998,260.25,3583400,243.499695,259.041878686559,265.907666,272.773453313441
2018-10-16,269.690002,272.809998,265,272.570007,6453600,255.026764,259.281833292234,266.257666,273.233498707766
2018-10-17,270.190002,271,265.630005,267.299988,3985100,250.095947,259.445784775384,266.421499616667,273.397214457949
2018-10-18,267.350006,267.880005,263.709991,266.809998,3132100,249.637482,259.413760590092,266.3883326,273.362904609908
2018-10-19,266.619995,267.980011,263.890015,265.299988,3336600,248.224686,259.357339844191,266.335165916667,273.312991989143
2018-10-22,266.75,266.829987,260.059998,262.190002,2618100,245.31488,259.009669614805,266.093832416667,273.177995218529
2018-10-23,259.720001,265.519989,259.200012,264.859985,4081800,247.813004,258.851905232477,266.02233225,273.192759267523
2018-10-24,264.01001,265.329987,255.929993,256.320007,5265600,239.822647,258.094740810538,265.801165266667,273.507589722795
2018-10-25,258.160004,265.179993,253.369995,264.23999,4675600,247.232895,257.657071064513,265.63116505,273.605259035487
2018-10-26,261.5,262.399994,257.019989,258.179993,4830600,241.562912,256.86952555943,265.323164366667,273.776803173904
2018-10-29,259.720001,262.040009,253.320007,256.519989,3697700,240.009766,255.765683941557,264.752164716667,273.738645491777
2018-10-30,256.690002,259.690002,253.979996,258.279999,4169200,241.656494,254.903968515091,264.12516455,273.346360584909
2018-10-31,260.869995,264.070007,260.220001,261.350006,4230200,244.52887,254.955312853241,263.673498283333,272.391683713425
2018-11-01,262.920013,264.679993,259.76001,260.929993,2771300,244.135956,254.922468751061,263.30883155,271.695194348939
2018-11-02,264.609985,266.380005,259.559998,261.01001,2593600,244.210739,255.040408306157,262.955498033333,270.87058776051
2018-11-05,262.149994,263,260.070007,261.01001,3287000,244.210739,255.041854949722,262.618331683333,270.194808416945
2018-11-06,260.700012,264.01001,260.700012,263.540009,2582400,246.577972,255.507494421023,262.246832583333,268.986170745644
2018-11-07,266.899994,276.75,266.899994,274.630005,5796800,256.954224,254.559174419505,262.601166083333,270.643157747162
2018-11-08,276,278,274.700012,276.649994,3809100,258.844177,253.590922931616,263.468666383333,273.346409835051
2018-11-09,276.859985,278,274.190002,276.549988,2904300,258.750549,253.187829705647,264.316666466667,275.445503227686
2018-11-12,276,277.790009,272,272.380005,3140600,254.848984,253.223211091131,264.9861667,276.749122308869
2018-11-13,272.579987,273.600006,268.140015,269.220001,2516900,251.892395,253.215690585146,264.99583365,276.775976714854
2018-11-14,269.290009,270.519989,263.350006,264.959991,3511900,247.90654,253.193585371372,264.910833533333,276.628081695295
2018-11-15,264,265.920013,260.850006,264.940002,3657600,247.887848,253.088301397528,264.799333983333,276.510366569139
2018-11-16,264.98999,271.799988,264.920013,271.109985,3857800,253.660721,253.10853104614,264.977000183333,276.845469320527
2018-11-19,271.480011,272.269989,264.179993,266.049988,3670800,248.926392,253.319051144783,265.200666566667,277.08228198855
2018-11-20,265.619995,266.779999,260.399994,261.5,3617700,244.66925,253.293200015647,265.185666683333,277.07813335102
2018-11-21,262.589996,264.630005,260.450012,260.549988,3234300,243.780396,253.64220408848,265.31983365,276.99746321152
2018-11-23,260,262.940002,258.279999,261.619995,1159300,244.781494,253.644289041357,265.320667283333,276.99704552531
2018-11-26,264.619995,268.299988,263.5,266.160004,3879800,249.029327,254.325390311202,265.660000883333,276.994611455465
2018-11-27,265.570007,271.299988,265.029999,271.149994,3497300,253.698074,255.505543753646,266.253333816667,277.001123879688
2018-11-28,272.820007,282.399994,272.820007,280.950012,5044300,262.86734,256.096026219302,267.323667416667,278.551308614032
2018-11-29,280.429993,285.450012,280.309998,282.549988,4177800,264.36438,255.581957813615,268.36816715,281.154376486385
2018-11-30,282.98999,283.640015,279.070007,281.359985,6143200,264.092133,255.754430211545,269.346500666667,282.938571121788
2018-12-03,283,286.529999,282.709991,286.329987,4178800,268.757202,255.663432919756,270.490166733333,285.316900546911
2018-12-04,286.149994,287.940002,276.910004,278.549988,4635500,261.45462,256.582336320484,271.478833016667,286.375329712849
2018-12-06,273.019989,276.940002,265.25,276.850006,6694600,259.858978,257.636347936313,271.9919993,286.347650663687
2018-12-07,273.76001,276.420013,267.279999,269.179993,3506900,252.659714,257.544166518324,271.9019994,286.259832281676
2018-12-10,268.589996,269,260.230011,266.529999,4061300,250.172394,256.864673615267,271.342166133333,285.8196586514
2018-12-11,269.579987,271.529999,265.670013,267.220001,3102800,250.820038,256.577844364793,270.936833183333,285.295822001873
2018-12-12,271.950012,274.559998,270.48999,270.640015,3167900,254.030121,256.532977580922,270.828833,285.124688419079
2018-12-13,270.859985,273.320007,269.619995,272.149994,2350400,255.447403,256.599016447319,270.8976659,285.196315352681
2018-12-14,270.359985,270.570007,263.709991,265.019989,3360500,248.755051,256.616816451794,270.90549925,285.194182048206
2018-12-17,261.040009,262.75,256.730011,258.070007,5806800,242.231598,255.782611253325,270.6694992,285.556387146675
2018-12-18,259.700012,259.98999,248.199997,252.970001,5065500,237.444595,253.270340236301,269.8916659,286.512991563699
2018-12-19,252.369995,256.559998,247.589996,250.309998,5468500,234.947845,250.643533730982,269.0909996,287.538465469018
2018-12-20,248.5,249.009995,240.050003,242.440002,7311700,227.560852,246.770176156214,268.137999716667,289.505823277119
2018-12-21,240.729996,247.5,237.449997,238.339996,12209700,223.712448,242.795260961197,267.098999516667,291.402738072136
2018-12-24,236.240005,237.899994,232.559998,232.940002,3091000,218.64386,237.68472686466,265.774999483333,293.865272102007
2018-12-26,232.699997,243.369995,231.809998,243.350006,4159300,228.414993,234.119427758141,264.451166266667,294.782904775192
2018-12-27,239.100006,245.970001,235.240005,245.970001,4295800,230.874207,231.399669093707,263.112833366667,294.825997639626
2018-12-28,246.710007,249.789993,244.809998,246.240005,3312700,231.127625,229.914528890236,261.52399975,293.133470609764
2018-12-31,248.059998,250.279999,246.940002,249.119995,3123200,233.830841,229.331732383339,259.824499716667,290.317267049994
2019-01-02,245,246.350006,241.470001,243.490005,4063600,228.546387,228.3731562286,257.945166466667,287.517176704733
2019-01-03,243.479996,243.479996,236.130005,236.850006,4623200,222.313904,227.739388449058,255.626666966667,283.513945484276
2019-01-04,239.800003,243.460007,238.800003,239.619995,5367600,224.91391,227.597979955636,253.601333816667,279.604687677697
2019-01-07,240.399994,241.979996,238.229996,240.080002,4133000,225.345642,226.92652920598,251.95550025,276.984471294019
2019-01-08,242.330002,244.789993,239.710007,243.289993,3618600,228.358673,226.795219964362,250.537333383333,274.279446802305
2019-01-09,244.759995,246.630005,242.059998,243.639999,3425400,228.68718,226.585461656858,249.480166583333,272.374871509808
2019-01-10,242.080002,245.139999,241.410004,244.869995,3374100,229.841675,226.931687438718,248.263499666667,269.595311894616
2019-01-11,243.449997,247.759995,243.270004,247.669998,3967100,232.469864,228.6070061718,246.9803329,265.3536596282
2019-01-14,246.589996,249.919998,246.110001,248.059998,4955500,232.835938,231.304968459259,245.796999583333,260.289030707408
2019-01-15,250,256.920013,247,256.869995,5325600,241.105209,233.520454782755,245.1551666,256.789878417245
2019-01-16,258.730011,262.190002,258.170013,261.459991,6069400,245.413544,233.237249799693,245.226333066667,257.21541633364
2019-01-17,260.98999,261.73999,257.890015,259.769989,3583600,243.827271,232.43765073517,245.530333166667,258.623015598163
2019-01-18,262.600006,266.26001,260.420013,265.5,4844800,249.205551,230.946780408178,246.15900035,261.371220291822
2019-01-22,264.059998,267.5,263.73999,265.690002,4052700,249.383942,229.885717337211,247.249500216667,264.613283096123
2019-01-23,267.75,269.470001,263.670013,267.019989,2971100,250.632233,229.473279917057,248.53066705,267.588054182943
2019-01-24,266.799988,268.160004,264.26001,266.130005,2927300,249.796844,230.728652360865,250.1165008,269.504349239135
2019-01-25,268.799988,270.410004,265.700012,268.049988,2809100,251.599121,231.305390055523,251.54366755,271.781945044477
2019-01-28,266.899994,266.929993,264.609985,266.769989,2837300,250.397659,232.001956843556,252.729166883333,273.456376923111
2019-01-29,266,268.450012,265.440002,267.339996,2173000,250.932632,232.286942924873,253.735667116667,275.184391308461
2019-01-30,269.690002,272.440002,267.190002,270.369995,3659000,253.776672,232.356995650947,254.796667166667,277.236338682386
2019-01-31,270.480011,271.73999,268.98999,270.200012,4055100,253.617126,233.313354083925,256.123666833333,278.933979582742
2019-02-01,268.470001,269.390015,266.029999,268.720001,3946800,252.227966,235.668873052056,257.5850003,279.501127547944
2019-02-04,268.309998,268.690002,264.269989,268.209991,3398900,251.749237,238.079674570431,258.906499916667,279.733325262903
2019-02-05,270.119995,272.089996,265.839996,266.309998,3597000,249.965897,241.018504636224,260.305666516667,279.59282839711
2019-02-06,265.140015,269.929993,264.980011,269.5,2570000,252.960129,243.834008702562,261.5826667,279.331324697438
2019-02-07,268.640015,270.579987,267.26001,269,2458200,252.490738,246.742424651068,262.82449995,278.906575248933
2019-02-08,267.5,268.700012,260.320007,261.899994,4547000,245.826508,250.307024011697,263.816166866667,277.325309721637
2019-02-11,261.170013,261.179993,256.339996,257.140015,4856200,241.358658,253.213164041193,264.415500316667,275.617836592141
2019-02-12,259.220001,264,256.920013,263.5,4327900,247.328339,256.618934285982,265.08766725,273.556400214018
2019-02-13,263.519989,266.290009,263.149994,263.799988,3066400,247.609909,258.977802900837,265.6285003,272.279197699163
2019-02-14,263.23999,267.070007,262.709991,265.329987,3015300,249.046036,259.60005406877,265.84999995,272.09994583123
2019-02-15,267.790009,271.130005,266.619995,271.130005,3673700,254.490036,260.542339664598,266.341333466667,272.140327268736
2019-02-19,271.170013,272.48999,269.279999,270.410004,2486700,253.814255,260.675564543387,266.6746663,272.673768056614
2019-02-20,269.209991,270.589996,268.179993,269.51001,2802800,252.969528,260.768912591849,266.863833083333,272.958753574817
2019-02-21,269.470001,269.940002,265.100006,266.399994,2554300,250.050369,260.789422239943,266.8851664,272.980910560057
2019-02-22,266.5,268.390015,265.950012,267.109985,3191100,250.716766,260.845456572824,266.933499616667,273.02154266051
2019-02-25,267.579987,268.170013,264.380005,264.600006,3679100,248.36084,260.729385221161,266.816666616667,272.903948012173
2019-02-26,264.660004,265.429993,262.799988,262.980011,3212900,246.840225,260.469810979336,266.6983337,272.926856420664
2019-02-27,261.609985,261.609985,248.940002,250.080002,8952900,234.731934,257.56322824422,266.021666683333,274.480105122447
2019-02-28,249.699997,251.949997,239.149994,242.220001,11034300,227.354324,252.293754624939,264.743666566667,277.193578508394
2019-03-01,243.559998,248,243.559998,246.149994,6921300,231.043137,248.900122323852,263.523333233333,278.146544142814
2019-03-04,248.119995,248.449997,234.509995,236.020004,8646300,221.534866,244.339431069724,262.103999583333,279.868568096943
2019-03-05,236.529999,243.199997,234.940002,241.429993,6924500,226.612823,240.687466798409,260.74399975,280.800532701591
2019-03-06,241.740005,241.740005,237.029999,239.070007,4878700,224.397659,237.501537544338,259.3040001,281.106462655663
2019-03-07,240.300003,241.179993,235.550003,236.699997,5033500,222.173126,234.486475029456,257.787666583333,281.088858137211
2019-03-08,235.149994,239.410004,234.639999,237.289993,4921700,223.576996,231.836342954725,256.1959999,280.555656845276
2019-03-11,239.210007,244.020004,236.419998,243.149994,4539600,229.098358,230.128508359514,255.07383295,280.019157540486
2019-03-12,244.949997,247.479996,243.740005,245.880005,4235800,231.670593,229.222928992868,254.447832983333,279.672736973799
2019-03-13,247.960007,252.759995,247.080002,252.25,4881600,237.672455,228.847532491496,253.908999383333,278.970466275171
2019-03-14,253,255.059998,252.339996,253.270004,3865200,238.63353,228.772364403064,253.366166166667,277.959967930269
2019-03-15,254.339996,254.740005,249.940002,251.399994,6466200,236.871552,228.709807895562,252.715666433333,276.721524971105
2019-03-18,252.660004,255.309998,250.419998,255,3927400,240.26355,229.183074225858,251.913166283333,274.643258340809
2019-03-19,255.949997,259.25,255.139999,257.130005,4164800,242.270508,230.032563918394,251.2354998,272.438435681606
2019-03-20,257.429993,257.690002,249.970001,250.5,4193500,236.023621,230.880166427602,250.400166533333,269.920166639065
2019-03-21,249.190002,252.960007,248.660004,252.020004,2699700,237.45575,231.644243799625,249.603500083333,267.562756367042
2019-03-22,250.570007,251.199997,246.990005,247.089996,3777900,232.810654,232.613352986581,248.667333183333,264.721313380086
2019-03-25,247.419998,247.419998,240.779999,246.860001,4110900,232.593933,233.562269983612,247.632499416667,261.702728849721
2019-03-26,247.259995,247.889999,241.720001,243.389999,4416200,229.324478,234.64091280981,246.662332866667,258.683752923523
2019-03-27,242.940002,245.679993,238.160004,241.710007,4819200,227.741592,234.317169671662,246.07766645,257.838163228338
2019-03-28,242.589996,242.850006,238.889999,242.229996,3601500,228.231537,233.997216184135,245.921833266667,257.846450349198
2019-03-29,244.289993,247.759995,241.869995,247.259995,4294200,232.970825,233.982869384868,245.908166483333,257.833463581798
2019-04-01,249.710007,250.199997,243.059998,245.539993,4809500,231.35025,234.662921318335,246.238499683333,257.814078048332
2019-04-02,245.509995,246.399994,242.800003,244.410004,4057100,230.285568,235.238236539195,246.472499833333,257.706763127471
2019-04-03,246.309998,247.539993,244.589996,245.839996,2851400,231.632889,236.062833329323,246.8079994,257.553165470677
2019-04-04,245.479996,249.110001,244.639999,247.389999,2255500,233.093323,237.348944831333,247.269832833333,257.190720835334
2019-04-05,248.949997,249.309998,245.169998,248.779999,3343000,234.40303,239.043535310413,247.801832816667,256.56013032292
2019-04-08,249.679993,249.679993,246.309998,248.75,2195400,234.374756,239.936992662271,248.154332733333,256.371672804396
2019-04-09,247.570007,249.940002,245.949997,248.789993,2903800,234.412415,240.140817178255,248.280665833333,256.420514488411
2019-04-10,248.779999,249.869995,245.520004,246.029999,2753700,231.811935,240.026728855406,248.102832516667,256.178936177927
2019-04-11,246.050003,246.919998,232.679993,235.419998,8223400,221.815094,238.622955844674,247.341999033333,256.061042221993
2019-04-12,236.5,236.779999,220.770004,223.220001,13979400,210.320099,233.89195278235,246.086832416667,258.281712050983
2019-04-15,225.770004,230.970001,224.410004,230.199997,10021800,216.896729,230.945760760567,244.834332516667,258.722904272767
2019-04-16,238.009995,238.009995,215.820007,220.960007,27361400,208.19075,228.014195228971,243.222165933333,258.430136637696
2019-04-17,223.789993,224.240005,208.070007,216.839996,22101400,204.308807,222.855356269363,241.405332683333,259.955309097304
2019-04-18,217.139999,223,214.210007,221.75,13927200,208.935059,219.590441307712,239.82733255,260.064223792288
2019-04-22,224,227.559998,221.5,227.110001,11191800,213.985321,217.912009733862,238.675499233333,259.438988732804
2019-04-23,228.25,231.940002,226.100006,230.580002,10261400,217.254761,216.9881755895,237.901499433333,258.814823277167
2019-04-24,230.089996,231.630005,227.75,230.350006,6104100,217.038055,216.20926017059,237.180332966667,258.151405762743
2019-04-25,228.529999,232.119995,228.130005,230.789993,5954500,217.452667,215.547120825992,236.605166116667,257.663211407341
2019-04-26,232.139999,237.110001,231.190002,237,6186200,223.303741,215.340363613418,236.293999483333,257.247635353249
2019-04-29,237.399994,238.059998,234.160004,237.449997,5345300,223.727783,215.326600099719,235.84033305,256.354066000281
2019-04-30,238.080002,238.080002,230.190002,233.070007,7632300,219.600891,215.257007274606,235.2160001,255.174992925394
2019-05-01,233.070007,234.619995,230.350006,231.949997,4823200,218.545639,215.080577696937,234.60450005,254.128422403063
2019-05-02,230.899994,233.339996,228.080002,232.449997,5499200,219.016693,215.020258048794,233.869500216667,252.718742384539
2019-05-03,232.839996,233.899994,227.179993,231.949997,4323100,218.545639,215.189467760222,233.067666633333,250.945865506445
2019-05-06,228.169998,240.570007,227.5,240.5,7180200,226.601471,215.842910917086,232.489500166667,249.136089416247
2019-05-07,239.190002,243.149994,236.399994,238.050003,5104700,224.293106,216.686628565789,232.037166833333,247.387705100878
2019-05-08,238,240.809998,235.529999,239.149994,3768400,225.329498,217.744242507507,231.550666816667,245.357091125827
2019-05-09,236.600006,240.539993,235.669998,237.970001,4299500,224.217667,218.863036554962,231.096666716667,243.330296878371
2019-05-10,239.970001,242.619995,236.369995,240.589996,4374400,226.686325,218.74267777426,231.172666666667,243.602655559074
2019-05-13,236.449997,240.100006,236.199997,239.550003,4684400,225.706406,219.08419042851,231.757333366667,244.430476304824
2019-05-14,240.639999,240.990005,236.279999,236.429993,5329700,222.766724,219.373413203417,232.22599995,245.078586696583
2019-05-15,235,237.529999,232.619995,236.080002,5099700,222.436935,220.281161044291,232.749999733333,245.218838422376
2019-05-16,235.889999,240.449997,235.720001,236.789993,4456400,223.105896,223.704948341827,233.81349945,243.922050558173
2019-05-17,236.169998,242.440002,235.649994,241.380005,4486400,227.430634,226.745113124385,234.82199935,242.898885575616
2019-05-20,240,246.740005,239.770004,245.990005,5390800,231.774231,227.926133679201,235.760832933333,243.595532187466
2019-05-21,247.009995,251.179993,246.800003,249.940002,5345300,235.496002,227.452205413611,236.749166066667,246.046126719723
2019-05-22,249.100006,251.029999,248.710007,249.339996,4038000,234.930603,227.409966593292,237.738332583333,248.066698573375
2019-05-23,247.979996,248.149994,244.389999,246.5,3934600,232.254745,228.145620366388,238.538332583333,248.931044800279
2019-05-24,247.25,249.360001,245.509995,247.630005,2973900,233.319473,228.196182197698,239.15833255,250.120482902302
2019-05-28,248.5,249.300003,241.979996,242.059998,6172700,228.071381,228.426926735039,239.552832516667,250.678738298294
2019-05-29,239.850006,243.029999,237.899994,242.399994,3958400,228.391678,229.099520082102,239.919332116667,250.739144151231
2019-05-30,241.919998,245.350006,241.339996,243.5,2646600,229.428131,230.145895016182,240.473832183333,250.801769350485
2019-05-31,241.949997,243.619995,239.479996,241.800003,3285700,227.82637,231.557189021172,240.990998833333,250.424808645494
2019-06-03,241.490005,243.800003,236.020004,236.559998,4999400,222.88916,233.047530004456,241.38016585,249.712801695544
2019-06-04,238.130005,241.050003,234.830002,240.759995,4992000,226.846481,233.438585889156,241.514665733333,249.590745577511
2019-06-05,243.169998,245.789993,241.229996,242.770004,3194400,228.740341,233.680545167624,241.717832433333,249.755119699043
2019-06-06,243.130005,243.940002,241.729996,241.820007,2630100,227.84523,234.013143068374,241.917832666667,249.822522264959
2019-06-07,242.899994,247.070007,242.190002,246.770004,2837400,232.50914,234.451042820317,242.281999683333,250.11295654635
2019-06-10,247.080002,249.669998,245.990005,248.139999,2331000,233.800003,234.568623293164,242.685666616667,250.802709940169
2019-06-11,248.520004,250.690002,245.729996,245.869995,3043000,231.661148,234.98384995683,243.126333066667,251.268816176503
2019-06-12,246.199997,246.5,242.300003,244.5,3251800,230.370377,235.658647814395,243.452999833333,251.247351852272
